# {"t_start": 1557579177.4466414, "env_id": "HumanoidStandup-v2"} 
r,l,t
44943.331966,1000,7.229522
46847.466358,1000,11.613329
47967.836694,1000,16.601891
53121.539633,1000,20.184377
50213.367075,1000,25.845597
58466.708285,1000,29.583281
64845.331087,1000,34.870097
53192.899184,1000,38.27316
55432.579294,1000,43.337831
70607.860482,1000,47.034149
71055.636856,1000,51.389398
47900.254847,1000,54.832715
70770.293778,1000,59.11338
58261.569585,1000,62.440829
57016.317628,1000,67.046657
62212.630914,1000,70.255471
63350.7588,1000,74.565353
47067.47279,1000,77.743746
60089.362937,1000,82.156097
48081.758837,1000,85.386359
50199.697394,1000,89.657652
65066.172792,1000,92.791143
71972.46508,1000,97.109893
51732.004152,1000,100.230367
47523.745876,1000,105.093413
61384.016165,1000,108.213624
57609.285396,1000,112.648137
46009.187023,1000,115.853274
46878.779789,1000,120.26087
45811.940718,1000,123.364787
76152.511906,1000,127.762069
41427.606508,1000,130.906906
49725.63393,1000,135.219954
53362.048892,1000,138.480801
45850.721156,1000,143.46066
45338.963053,1000,147.738331
68479.099138,1000,152.737243
54663.208342,1000,156.870124
44120.954205,1000,162.21819
94768.744113,1000,165.670514
50131.415423,1000,169.999141
61170.454017,1000,173.322638
57967.104819,1000,176.448629
66076.243306,1000,181.538137
56804.718297,1000,184.878167
58185.662103,1000,189.270617
47266.856273,1000,192.468308
46511.609788,1000,196.874813
50896.565495,1000,200.128919
42072.497436,1000,204.950729
52826.144786,1000,208.348539
44472.052309,1000,212.717719
61665.75164,1000,215.901124
76224.804873,1000,220.09266
51959.764482,1000,223.323113
44740.073212,1000,227.67229
46440.09349,1000,231.006588
52619.187949,1000,235.455993
59749.08276,1000,238.647615
55489.965049,1000,243.114403
54006.385673,1000,246.300658
55831.359924,1000,250.549406
65466.71262,1000,253.728855
56338.074596,1000,258.112162
51197.787652,1000,261.424353
68038.665455,1000,265.905932
46932.914939,1000,269.147927
63429.897079,1000,273.356868
58153.916501,1000,276.561155
71735.640724,1000,280.852241
48823.417684,1000,283.991403
60228.63842,1000,288.341484
64129.122662,1000,291.732126
75095.235175,1000,295.931555
58870.711272,1000,299.508591
87157.993485,1000,303.982131
61411.47053,1000,307.145134
54313.072627,1000,311.485499
55025.358233,1000,314.745339
67528.918863,1000,319.049869
47176.723372,1000,322.350875
54487.553876,1000,326.630779
50649.190525,1000,329.81835
73874.718436,1000,333.956393
63173.737689,1000,337.121112
61473.441139,1000,340.223665
70096.013759,1000,344.535163
72025.054709,1000,347.683812
50056.822207,1000,352.158538
62169.63809,1000,355.267767
66432.363909,1000,359.624045
57896.009563,1000,362.839074
76666.680598,1000,367.022245
57240.584845,1000,370.190713
51792.127392,1000,374.527614
45236.197301,1000,377.645043
49944.668169,1000,382.152144
49029.750361,1000,385.33863
57639.261557,1000,389.677481
71078.445073,1000,392.855575
51837.93919,1000,396.927434
75923.297173,1000,400.046128
51926.717255,1000,404.432247
54603.4417,1000,407.582579
62167.826383,1000,412.375247
56801.390088,1000,415.518759
65064.505452,1000,419.680897
50532.808603,1000,422.855968
56259.134735,1000,427.098946
63228.792871,1000,430.21063
52781.56848,1000,434.678719
53167.961936,1000,437.976681
59183.015469,1000,442.302311
50512.245364,1000,445.471795
54491.879148,1000,449.966748
56156.712163,1000,453.18225
65624.350449,1000,457.537853
49653.088662,1000,460.708261
76539.736107,1000,465.266279
51860.924125,1000,468.489557
61454.446294,1000,472.912097
55040.107409,1000,476.115679
64576.592762,1000,480.931718
57387.352962,1000,484.153422
51538.721098,1000,488.631365
53731.744092,1000,491.873981
49635.274162,1000,496.332199
55486.508503,1000,499.666315
66054.223064,1000,503.117205
66599.916873,1000,507.386264
54211.686586,1000,510.604968
52647.190516,1000,515.034472
59620.145061,1000,518.27743
78265.211862,1000,522.684013
74634.905539,1000,525.888302
51774.083389,1000,530.28112
52899.741046,1000,533.790651
66050.636354,1000,538.158281
53018.088337,1000,541.351458
63828.493775,1000,545.895018
51314.90089,1000,549.083706
50694.791796,1000,554.014831
47054.012252,1000,557.463644
51246.658484,1000,561.973885
65070.624288,1000,565.097918
68543.787523,1000,569.464502
52602.888275,1000,572.615019
47296.767293,1000,577.132036
55339.137462,1000,580.297194
61704.924553,1000,584.979109
57093.349005,1000,588.266303
49496.575071,1000,592.941655
63919.791889,1000,596.098898
54057.522224,1000,600.501348
50581.163508,1000,603.742474
53687.778364,1000,608.237951
53923.950901,1000,611.380558
53763.062083,1000,616.563977
66563.544036,1000,619.730971
65649.767424,1000,624.72423
63415.043677,1000,627.954834
64795.122992,1000,632.339491
56020.327727,1000,635.506988
51795.502956,1000,640.146103
48465.152395,1000,643.419169
59691.27657,1000,647.698216
59351.886979,1000,651.232864
61677.109553,1000,655.699976
47613.654121,1000,659.650447
54149.808023,1000,664.184151
50107.429727,1000,667.350363
52026.497173,1000,670.731471
47950.315813,1000,675.261532
69231.664557,1000,678.629606
59093.100327,1000,683.037681
59168.053065,1000,686.235671
58320.263666,1000,690.699373
57650.252644,1000,693.842109
50482.576473,1000,698.428567
64799.856315,1000,701.718674
58901.190472,1000,706.106095
54101.398772,1000,709.388192
53946.732007,1000,713.808414
47474.364099,1000,717.039456
74340.598058,1000,721.923132
67981.607713,1000,725.061849
55219.363417,1000,729.640287
58559.795372,1000,732.819659
63547.307688,1000,737.552853
65828.466194,1000,741.127078
69592.77441,1000,745.38538
43928.741195,1000,748.557996
44629.704319,1000,753.454447
46784.849624,1000,756.790401
44236.324289,1000,760.926329
43490.191062,1000,764.742711
56669.960802,1000,769.234502
37291.887669,1000,772.890052
45018.454741,1000,777.862173
59903.642307,1000,781.047675
55785.595484,1000,785.55328
73447.574744,1000,788.664797
51626.376107,1000,793.873344
48427.893243,1000,797.298939
48277.29731,1000,802.422513
45433.91621,1000,805.738314
67506.263174,1000,810.58288
50078.143162,1000,814.056705
44664.844044,1000,818.742986
40339.736493,1000,822.158707
43671.851155,1000,826.858209
40632.678552,1000,830.011108
41196.42822,1000,834.485816
53938.686002,1000,837.737511
71266.186536,1000,840.993143
61272.409059,1000,845.52466
54298.173608,1000,848.690802
73026.356808,1000,853.200282
51933.2314,1000,856.315788
55069.018258,1000,860.646588
46016.244826,1000,864.098536
44363.261139,1000,868.38841
49718.788385,1000,871.495231
49574.636628,1000,876.453346
40957.383844,1000,879.99656
51604.941796,1000,884.503693
51488.138368,1000,888.009016
64244.673893,1000,892.470809
57030.110226,1000,895.781103
46764.453769,1000,900.127486
55539.152552,1000,903.300521
80030.414224,1000,907.618837
55728.417522,1000,910.736685
65473.116079,1000,915.106956
57213.718653,1000,918.203038
42701.750547,1000,922.754439
57427.038656,1000,925.971383
59163.084367,1000,930.389536
57385.47665,1000,933.445303
54948.564726,1000,938.263599
45464.44535,1000,941.436006
53086.676343,1000,945.796547
47482.9266,1000,948.960803
45073.664113,1000,953.417459
53527.483567,1000,956.49693
51491.449921,1000,960.872726
55271.910464,1000,964.1049
58666.722391,1000,968.365211
49956.006644,1000,971.500226
57055.322066,1000,975.854508
54116.669477,1000,979.000499
45121.167262,1000,983.584278
56255.640272,1000,986.930079
59098.5429,1000,991.212589
62100.611663,1000,994.39057
57986.251882,1000,997.620243
54705.184241,1000,1001.844019
43274.199488,1000,1004.918428
53082.781777,1000,1009.842365
56495.891035,1000,1013.23992
56749.788596,1000,1017.329395
44132.882004,1000,1020.445832
52574.990631,1000,1024.779607
48768.891771,1000,1027.902981
47521.988871,1000,1032.122831
47877.85927,1000,1035.377124
51654.236788,1000,1039.547115
54938.981445,1000,1042.972621
46608.834255,1000,1047.140955
62504.971243,1000,1050.337818
43518.312577,1000,1054.998873
50260.053781,1000,1058.123989
54226.281449,1000,1062.531817
47243.192769,1000,1065.710155
57133.033187,1000,1069.949259
63707.019531,1000,1074.563441
49729.381977,1000,1078.847594
49062.573016,1000,1081.994106
54589.660758,1000,1086.772267
49892.523946,1000,1090.153671
52779.759685,1000,1094.56231
50880.426525,1000,1097.889464
63409.526453,1000,1102.480242
54455.928125,1000,1105.556982
52643.322404,1000,1110.013577
52229.334185,1000,1113.110656
49375.807092,1000,1117.350421
41010.393317,1000,1120.472789
55911.101202,1000,1125.334591
44897.378012,1000,1128.432385
59474.511337,1000,1132.947308
45509.964572,1000,1136.134314
51265.345408,1000,1140.327159
54933.707935,1000,1143.430167
59489.978585,1000,1147.799685
44783.837405,1000,1150.970975
50284.474887,1000,1155.495838
58629.832477,1000,1158.660822
46945.196771,1000,1161.968023
49337.20907,1000,1166.189278
47652.81588,1000,1169.266645
47102.236953,1000,1173.522288
55647.341526,1000,1176.687018
49467.889701,1000,1180.910998
52952.229151,1000,1183.965983
48357.370633,1000,1188.411551
61464.08407,1000,1191.736359
46101.816605,1000,1195.904525
54772.28485,1000,1198.976988
53468.409382,1000,1203.353926
47143.316779,1000,1206.41772
48699.406692,1000,1210.723419
50627.674104,1000,1213.818586
53230.957373,1000,1218.172814
54078.291197,1000,1221.545758
43058.246101,1000,1225.712959
51187.246449,1000,1228.784433
62739.327306,1000,1233.159427
52873.326493,1000,1236.268707
52133.183586,1000,1240.540119
50958.280285,1000,1243.654791
49432.007069,1000,1248.060786
51697.655599,1000,1251.299098
50122.215401,1000,1255.705126
56545.595209,1000,1258.823639
50505.398304,1000,1263.198743
55377.764938,1000,1266.314779
52539.997047,1000,1270.763577
56613.130244,1000,1273.904982
51677.705346,1000,1278.370377
48268.77573,1000,1281.758406
48948.157475,1000,1286.07395
49443.913683,1000,1289.177631
52089.89318,1000,1293.536344
57731.204362,1000,1296.728067
64772.482179,1000,1300.929151
49985.763617,1000,1304.073987
47961.634948,1000,1308.425034
66028.682103,1000,1311.907775
46415.363541,1000,1316.040259
56187.631742,1000,1319.195422
51301.135491,1000,1322.300046
56693.090999,1000,1326.659815
62317.889267,1000,1329.880272
52838.177706,1000,1334.293764
70858.548415,1000,1337.492405
46789.689204,1000,1342.290602
52799.485648,1000,1345.401528
71921.295092,1000,1349.88342
44601.272513,1000,1353.025849
64381.090431,1000,1357.580239
49177.205655,1000,1360.724044
51590.586337,1000,1365.34381
51768.103504,1000,1368.537518
47680.264293,1000,1372.778966
44926.401535,1000,1375.861208
48843.373789,1000,1380.509908
48685.194271,1000,1383.656033
49097.377746,1000,1388.037046
51736.255673,1000,1391.152287
72460.206747,1000,1395.504986
45289.689876,1000,1398.630365
51352.165994,1000,1403.20744
44862.078247,1000,1406.362889
59439.31637,1000,1410.844896
45886.56893,1000,1413.970108
57136.31619,1000,1418.168772
53787.153785,1000,1421.355474
47258.14486,1000,1425.549909
55282.223809,1000,1428.916705
51634.522282,1000,1433.376646
44337.256175,1000,1436.490067
46457.838493,1000,1440.786967
55422.70538,1000,1444.141335
48736.264394,1000,1448.386034
61280.128929,1000,1451.533154
59713.33716,1000,1455.856017
43761.403337,1000,1458.991616
55131.327985,1000,1463.595886
66113.427119,1000,1466.769845
55258.641516,1000,1471.052893
53901.517443,1000,1474.164273
59350.417664,1000,1478.822531
60318.906169,1000,1481.940189
50544.278563,1000,1485.037858
54640.962747,1000,1489.973048
54930.607796,1000,1493.254026
66544.105889,1000,1497.594694
51261.69104,1000,1500.731178
49660.664054,1000,1504.971524
72846.470866,1000,1508.173231
48577.100083,1000,1512.323033
51613.937349,1000,1515.441798
62752.674173,1000,1519.861243
53388.920206,1000,1523.248376
50237.274373,1000,1527.407617
56075.486187,1000,1530.507802
53272.497158,1000,1535.108263
63024.483322,1000,1538.371514
46132.262821,1000,1542.543536
56597.29151,1000,1545.717578
53073.37188,1000,1550.014833
52353.36493,1000,1553.418139
51414.514089,1000,1557.859779
56008.740684,1000,1561.009526
54298.761883,1000,1565.373418
47693.908765,1000,1568.623023
46991.320782,1000,1572.976179
63596.008455,1000,1576.158445
55271.257566,1000,1580.457481
45550.208502,1000,1583.78848
50243.663522,1000,1588.048857
46722.828093,1000,1591.14153
48680.469033,1000,1595.753884
43285.431286,1000,1598.961431
68599.932715,1000,1603.244081
62917.414478,1000,1606.601778
50453.409687,1000,1610.946775
47898.389064,1000,1614.477043
67171.959645,1000,1618.885398
52411.785343,1000,1622.066347
62028.063511,1000,1626.480306
64773.398728,1000,1629.676887
53805.333537,1000,1633.910654
51447.767532,1000,1637.276089
50324.297718,1000,1641.661453
62094.034523,1000,1644.86608
61831.492414,1000,1648.008401
51623.002792,1000,1652.294265
63647.146343,1000,1655.526247
48915.940524,1000,1659.711725
54070.060846,1000,1662.923825
63630.404125,1000,1667.223034
59836.833838,1000,1670.404409
50223.928984,1000,1674.759752
63352.521832,1000,1678.330653
44332.018008,1000,1682.824637
70898.231771,1000,1686.119531
61299.07415,1000,1690.415258
60191.230815,1000,1693.643847
62773.139646,1000,1697.974766
54955.913614,1000,1701.267488
47068.368633,1000,1705.580023
68553.333434,1000,1708.98297
62770.753569,1000,1713.19318
59068.710221,1000,1716.351048
51728.17059,1000,1720.76064
47927.780752,1000,1723.848395
49501.713838,1000,1728.285508
43813.382682,1000,1731.879744
56345.05112,1000,1736.039333
45518.142661,1000,1739.220217
55720.362797,1000,1743.633884
66618.54855,1000,1746.783253
47485.594936,1000,1751.06086
71358.862129,1000,1754.179186
57778.151441,1000,1758.718436
55727.287137,1000,1762.056469
49161.80304,1000,1766.452391
54004.002611,1000,1769.623137
72876.416951,1000,1773.855828
54647.201469,1000,1777.020536
42451.998881,1000,1781.436247
64259.777233,1000,1784.74175
46140.965068,1000,1789.044369
67640.879187,1000,1792.423947
55259.116896,1000,1796.703635
52911.546568,1000,1799.893923
54209.798036,1000,1804.095892
51067.626474,1000,1807.239659
48729.438151,1000,1810.374429
46440.744623,1000,1814.786376
67504.313338,1000,1818.091401
46459.368362,1000,1822.63058
44473.525898,1000,1825.932419
51621.533963,1000,1830.418376
53848.141156,1000,1833.640836
63329.540432,1000,1837.896665
52358.189832,1000,1841.057507
48684.837352,1000,1845.618724
62355.285559,1000,1848.989377
53589.696197,1000,1853.521094
50921.344075,1000,1856.680961
52954.537649,1000,1860.89812
52324.780255,1000,1864.076315
73604.206854,1000,1868.898585
47288.699965,1000,1871.999032
61700.228445,1000,1876.443715
45366.658939,1000,1879.560251
53405.691661,1000,1884.237907
60579.230033,1000,1887.477095
48590.763369,1000,1892.070455
51799.099581,1000,1895.228791
51689.425045,1000,1899.427384
47601.305816,1000,1902.540094
54979.450635,1000,1907.080747
54762.510447,1000,1910.243891
65153.311353,1000,1914.951949
51372.515196,1000,1918.055699
52690.197319,1000,1922.407487
52978.794713,1000,1925.544772
52240.436687,1000,1930.107568
71450.747556,1000,1933.319797
46049.698231,1000,1937.734517
43612.651486,1000,1940.903816
57645.795335,1000,1945.606322
49523.508626,1000,1948.775056
44722.657294,1000,1953.188202
50328.483563,1000,1956.279507
61848.170012,1000,1960.748549
55256.044403,1000,1963.942183
46722.423066,1000,1967.126668
61583.369153,1000,1971.780704
56283.465528,1000,1975.110512
53373.347298,1000,1979.725739
51961.479102,1000,1983.045576
76836.060268,1000,1987.828363
60557.3936,1000,1990.973519
61094.297348,1000,1995.180822
51438.527455,1000,1998.339763
66579.012334,1000,2002.980509
65942.64426,1000,2006.244266
54427.402328,1000,2010.707974
54978.908786,1000,2014.000072
48053.771335,1000,2018.11585
49764.731801,1000,2021.23402
53241.903055,1000,2025.792881
54852.873402,1000,2028.931957
65098.974761,1000,2033.59529
65320.033363,1000,2036.739432
47696.1524,1000,2041.082373
49695.24677,1000,2044.192984
54406.760458,1000,2048.709558
